,id,score
1061,6836,162.37000000000003
1060,4055,162.51000000000002
1059,5383,162.54000000000002
1058,2551,162.57000000000002
1057,5748,162.63000000000002
1056,5332,162.67000000000004
1055,9216,162.70000000000002
1054,4984,162.73
1053,8557,162.86
1052,7019,162.86
1051,6034,162.89
1050,9563,162.94000000000003
1049,2527,162.98000000000002
1048,7785,162.98000000000002
1047,9350,162.98000000000002
1046,3402,162.99
1045,1425,163.03
1044,2793,163.07000000000002
1043,7249,163.08
1042,3196,163.14000000000001
1041,6073,163.23
1040,5068,163.24
1039,4234,163.25
1038,4611,163.30000000000004
1037,6099,163.50000000000003
1036,7629,163.70999999999998
1035,5219,163.77000000000004
1034,9684,163.81000000000003
1033,7670,163.82999999999998
1032,5454,163.86000000000004
1031,4261,163.86999999999998
1030,3765,163.88000000000002
1029,6701,163.88000000000002
1028,7162,163.9
1027,5025,163.91000000000003
1026,4654,163.92000000000002
1025,3183,164.0
1024,3760,164.01
1023,7085,164.01000000000002
1022,777,164.10999999999999
1021,8998,164.11
1020,6295,164.14000000000001
1019,1492,164.16000000000003
1018,1303,164.27
1017,3682,164.29000000000005
1016,9136,164.31
1015,5096,164.32000000000005
1014,5608,164.42000000000002
1013,3197,164.47
1012,1285,164.51
1011,1260,164.64
1010,2703,164.67000000000002
1009,7348,164.83
1008,9133,164.83
1007,1730,164.88
1006,4173,164.89
1005,4254,164.9
1004,4723,164.91
1003,6104,164.97
1002,6554,165.22000000000003
1001,3043,165.29000000000002
1000,928,165.37
999,2490,165.38000000000005
998,4903,165.44
997,7828,165.45
996,7727,165.50000000000006
995,4032,165.56
994,9268,165.62000000000003
993,2761,165.66000000000003
992,7814,165.70000000000005
991,7038,165.71000000000004
990,2371,165.79000000000002
989,8220,165.84
988,4769,165.87000000000003
987,2961,165.94
986,4418,165.94000000000003
985,2867,165.94000000000003
984,2281,165.97
983,9049,165.97
982,3271,166.0
981,2110,166.01
980,9366,166.02
979,5191,166.08
978,9429,166.08
977,2740,166.18
976,4647,166.26999999999998
975,7291,166.32999999999998
974,9943,166.40999999999997
973,3762,166.44000000000003
972,3967,166.46000000000004
971,4048,166.50000000000003
970,2690,166.50000000000003
969,2650,166.50000000000003
968,4829,166.54000000000005
967,4644,166.68000000000004
966,3283,166.71
965,8195,166.73
964,7485,166.83000000000004
963,2753,166.91000000000003
962,3057,166.95000000000002
961,6139,167.02
960,1523,167.06000000000003
959,6707,167.27
958,2572,167.27
957,2619,167.27
956,4632,167.29
955,6807,167.29000000000002
954,9536,167.35
953,4575,167.36000000000004
952,6924,167.37
951,9539,167.5
950,5108,167.54
949,5699,167.57999999999998
948,3384,167.61000000000004
947,2760,167.62000000000003
946,8589,167.62000000000003
945,2892,167.64
944,4971,167.68
943,9311,167.71000000000004
942,7368,167.79999999999998
941,6368,167.90000000000003
940,3974,167.92000000000002
939,4835,167.94
938,1729,167.95000000000002
937,6471,168.11
936,4222,168.14999999999998
935,322,168.23000000000002
934,4383,168.25000000000003
933,2792,168.25000000000006
932,160,168.27
931,6057,168.29000000000002
930,3673,168.29999999999998
929,3135,168.3
928,4802,168.34
927,9573,168.39
926,7236,168.39
925,6459,168.40000000000003
924,5838,168.42000000000004
923,3535,168.48
922,8265,168.48000000000002
921,659,168.5
920,623,168.51
919,7624,168.55000000000004
918,1952,168.62
917,6018,168.71
916,455,168.77000000000004
915,2589,168.78000000000003
914,798,168.82000000000005
913,5414,168.84000000000003
912,5300,168.9
911,5120,168.99
910,9446,169.0
909,6571,169.09000000000003
908,4653,169.13000000000002
907,8712,169.14999999999998
906,9861,169.29
905,8757,169.35
904,1884,169.36
903,8243,169.42
902,4674,169.42
901,3755,169.42
900,6410,169.44000000000003
899,272,169.60000000000002
898,340,169.66
897,867,169.66000000000003
896,9534,169.70000000000002
895,9471,169.81000000000003
894,6451,170.02
893,1802,170.04
892,3770,170.09000000000003
891,8904,170.1
890,9396,170.12999999999997
889,9145,170.17
888,3230,170.33
887,8499,170.37000000000003
886,2721,170.47000000000006
885,6016,170.53
884,8065,170.53000000000003
883,5083,170.67999999999998
882,4676,170.68000000000004
881,9011,170.7
880,2364,170.76000000000002
879,9400,170.78000000000003
878,8669,170.79
877,7539,170.79
876,4082,170.88
875,4572,170.91
874,9291,170.95000000000005
873,9643,170.95000000000005
872,4192,171.09
871,5895,171.20000000000002
870,2190,171.25
869,9968,171.5
868,8485,171.51000000000002
867,2857,171.55
866,5883,171.55000000000004
865,6178,171.56
864,918,171.59
863,2353,171.64000000000001
862,7607,171.73000000000002
861,3032,171.74
860,9882,171.76999999999998
859,9290,171.92
858,6786,171.98
857,9654,172.01000000000002
856,4798,172.09000000000003
855,7185,172.13
854,9892,172.20000000000002
853,7665,172.23999999999998
852,8750,172.31
851,3511,172.38
850,4122,172.57
849,6242,172.64000000000004
848,8576,172.67999999999998
847,6351,172.72000000000003
846,4021,172.82999999999998
845,8906,172.83
844,4264,172.85000000000002
843,1819,172.87
842,9774,172.93
841,1318,173.03
840,5525,173.04000000000005
839,9547,173.32000000000002
838,8034,173.45000000000002
837,3981,173.56000000000003
836,3814,173.56000000000003
835,9937,173.60000000000002
834,1682,173.68
833,4953,173.69
832,9941,173.85000000000002
831,6060,173.94000000000003
830,3060,173.95
829,6706,174.05000000000004
828,6141,174.21000000000004
827,5515,174.26000000000002
826,9522,174.27
825,8364,174.29000000000002
824,8496,174.33
823,9572,174.41000000000003
822,339,174.45
821,6229,174.45999999999998
820,3212,174.58000000000004
819,2841,174.61000000000004
818,7630,174.70000000000002
817,684,174.71
816,7396,174.72
815,7881,174.73
814,9961,174.74
813,4638,174.81000000000003
812,6359,174.93000000000004
811,1470,175.02
810,4250,175.06000000000003
809,5649,175.20000000000002
808,6486,175.21
807,6188,175.23999999999998
806,6255,175.24000000000004
805,4029,175.31000000000003
804,8651,175.38
803,3015,175.38000000000002
802,6987,175.4
801,6477,175.42000000000002
800,7770,175.42000000000002
799,8461,175.44000000000003
798,377,175.45999999999998
797,3438,175.57
796,2495,175.58999999999997
795,4288,175.62000000000003
794,9646,175.67
793,7174,175.67000000000002
792,525,175.69
791,3519,175.77
790,5554,175.80000000000004
789,9698,175.93999999999994
788,3088,175.96
787,1367,176.00000000000003
786,4251,176.08
785,6994,176.08000000000004
784,8916,176.23000000000002
783,9644,176.24
782,7901,176.26
781,8697,176.31000000000003
780,4529,176.32000000000002
779,5320,176.34
778,453,176.35000000000002
777,8120,176.35999999999999
776,370,176.42000000000002
775,6513,176.64000000000004
774,4937,176.70000000000002
773,2394,176.76000000000002
772,8349,176.84000000000003
771,9580,177.14000000000004
770,9618,177.18
769,5430,177.18
768,8357,177.20999999999998
767,8972,177.3
766,5186,177.33000000000004
765,3932,177.67000000000002
764,3127,177.75
763,6404,177.91000000000003
762,1000,177.95000000000002
761,9785,177.95000000000002
760,9876,178.09000000000003
759,8929,178.12
758,3961,178.13
757,123,178.14000000000004
756,5251,178.29999999999998
755,8511,178.35000000000002
754,1363,178.35000000000002
753,6224,178.38
752,7862,178.42
751,5409,178.44
750,6779,178.59
749,4669,178.84
748,6740,178.87999999999997
747,7397,178.94000000000003
746,6216,179.10000000000002
745,7654,179.13000000000002
744,3564,179.15
743,8579,179.16
742,4346,179.28000000000003
741,9878,179.34
740,2239,179.49
739,9934,179.49
738,5647,179.57999999999998
737,6611,179.62999999999997
736,4461,179.68000000000004
735,6365,179.79
734,7363,179.79000000000002
733,6049,179.83
732,6796,179.84000000000003
731,8725,179.84000000000003
730,3649,179.97000000000003
729,1163,179.99
728,9791,180.00000000000003
727,5670,180.00000000000003
726,9625,180.04
725,7211,180.04
724,1333,180.20000000000005
723,8552,180.22000000000003
722,1102,180.23999999999998
721,35,180.27
720,3009,180.27
719,9692,180.35999999999999
718,3601,180.49000000000004
717,5057,180.62
716,7519,180.76
715,707,180.76000000000002
714,7695,180.85000000000005
713,1679,180.89000000000001
712,4316,181.22
711,5665,181.32000000000002
710,5754,181.36
709,5010,181.73000000000002
708,5453,181.75000000000003
707,7484,181.78000000000003
706,8447,181.93000000000004
705,7426,181.98999999999998
704,8432,182.05
703,8791,182.09000000000003
702,7503,182.13000000000005
701,588,182.18
700,3311,182.25
699,1123,182.26000000000002
698,5745,182.34000000000003
697,949,182.35000000000002
696,8881,182.43
695,4376,182.66
694,862,182.74000000000004
693,9,182.75999999999996
692,5914,182.77
691,6367,183.13
690,6622,183.33999999999997
689,5208,183.5
688,5135,183.65000000000003
687,8395,183.73999999999998
686,9054,183.76000000000002
685,4159,183.88000000000002
684,4812,183.92000000000002
683,8506,184.05000000000004
682,9162,184.18
681,4678,184.26
680,7976,184.26000000000002
679,1600,184.26000000000002
678,2362,184.28000000000003
677,1198,184.37
676,4637,184.66
675,7945,184.72
674,7398,184.83
673,9583,184.84
672,9757,184.98000000000005
671,3017,185.00000000000003
670,1831,185.03
669,6577,185.08000000000004
668,8862,185.12000000000003
667,5562,185.20000000000002
666,9039,185.44
665,8985,185.59000000000006
664,9036,185.79
663,9701,186.03
662,173,186.07999999999998
661,7663,186.13
660,4853,186.15
659,9052,186.25000000000006
658,3865,186.48000000000005
657,8900,187.21000000000004
656,2704,187.24
655,9485,187.41
654,7007,187.48
653,7649,187.96
652,9112,188.03000000000003
651,4581,188.04
650,1483,188.08
649,9495,188.08000000000004
648,8101,188.49
647,2843,188.57999999999998
646,7884,188.64000000000001
645,8732,188.64000000000004
644,8035,188.79000000000002
643,8402,189.33000000000004
642,3705,189.39000000000001
641,7415,189.56
640,6266,189.62000000000003
639,6723,189.7
638,5316,189.84
637,7929,190.38000000000002
636,7789,190.49000000000004
635,2377,190.54000000000002
634,6030,190.83000000000004
633,1851,190.86
632,8770,190.89
631,7648,190.95000000000002
630,6252,191.01999999999998
629,2187,191.02
628,9852,191.18000000000004
627,8187,191.21
626,168,191.39000000000001
625,7473,191.65000000000003
624,6957,191.81
623,4987,192.10000000000002
622,8844,192.45999999999998
621,7182,192.48000000000002
620,6502,192.52
619,7244,192.58999999999997
618,7420,192.78
617,8672,192.91000000000003
616,7237,192.99999999999997
615,7679,193.03000000000003
614,2112,193.23
613,3858,193.23
612,4880,193.38000000000002
611,9032,193.73000000000002
610,6468,194.06000000000003
609,4920,194.31
608,6638,194.34
607,4237,194.42000000000002
606,9097,194.67000000000002
605,2715,194.93999999999997
604,3852,194.95000000000002
603,1513,195.15
602,5841,195.43
601,7728,195.81
600,2096,196.16000000000003
599,605,196.27
598,3096,196.32999999999998
597,9019,196.44
596,9316,196.46000000000004
595,8222,196.86
594,1605,196.91000000000003
593,6014,197.10000000000002
592,6277,197.47
591,7163,197.61999999999998
590,5509,197.76999999999998
589,5493,197.87000000000003
588,2130,198.21999999999997
587,9948,198.38000000000002
586,994,198.42000000000002
585,784,199.29000000000002
584,9211,199.3
583,2054,199.41000000000005
582,7898,199.64999999999998
581,3700,199.75000000000003
580,1703,199.87
579,5125,200.08
578,5235,200.44000000000005
577,9329,200.76999999999998
576,7,201.04000000000005
575,1954,201.08
574,8899,201.29
573,2639,201.36
572,6711,201.95000000000002
571,2985,202.03000000000003
570,5101,202.05
569,7975,202.19000000000003
568,1968,202.26000000000002
567,4716,202.5
566,5344,202.57999999999998
565,4458,202.59000000000003
564,1193,202.78
563,5642,202.82999999999998
562,7134,203.09000000000003
561,8071,203.11000000000004
560,2678,203.11000000000004
559,1606,203.14000000000001
558,5545,203.89
557,6869,204.01000000000002
556,7977,204.02
555,1536,204.13000000000002
554,1493,204.17000000000004
553,5675,204.44000000000003
552,8248,204.49
551,6814,204.51
550,5746,204.52
549,5292,204.71
548,925,204.94000000000003
547,2419,204.98
546,7763,204.98000000000002
545,6062,205.22
544,2795,205.29000000000005
543,2725,205.48000000000002
542,2218,205.69
541,4239,205.70000000000002
540,5583,205.89
539,7953,205.93
538,6413,205.98000000000002
537,1092,206.03000000000003
536,2049,206.3
535,5486,206.33
534,6262,206.37
533,2588,206.54
532,3698,206.57
531,1821,206.66000000000003
530,1669,206.82000000000002
529,5407,206.92000000000002
528,4627,206.92000000000002
527,8920,206.93000000000004
526,5656,206.94
525,8096,207.03
524,3176,207.17
523,3105,207.22000000000003
522,2705,207.38000000000002
521,8036,207.49
520,2923,207.57000000000002
519,7198,207.64000000000004
518,1636,207.82000000000005
517,9764,207.91000000000003
516,4677,208.19
515,7563,208.23000000000002
514,9201,208.44
513,9461,208.79000000000002
512,3556,208.97
511,7944,209.36
510,3733,209.38000000000002
509,5118,209.42
508,9454,209.5
507,5898,209.62
506,4596,209.70999999999998
505,6165,209.82999999999998
504,5298,209.99
503,8670,210.07000000000005
502,5306,210.08000000000004
501,9594,210.16000000000003
500,7698,210.58999999999997
499,7018,210.62
498,4686,210.64000000000001
497,8882,210.76
496,7866,211.11
495,7923,211.61
494,5211,211.76
493,3801,211.89
492,5274,212.06
491,7295,212.13000000000002
490,6819,212.66000000000003
489,8079,212.84000000000003
488,9037,212.86000000000004
487,8733,212.88000000000002
486,501,212.99
485,2900,213.2
484,8700,213.26000000000005
483,9897,213.37000000000003
482,1931,213.55
481,9258,213.63
480,9925,213.63
479,5255,213.72000000000003
478,5719,214.09
477,621,214.34
476,638,214.35
475,9064,214.67999999999998
474,4075,214.72000000000003
473,3999,214.74
472,5971,214.78
471,4785,215.33
470,6575,215.41000000000003
469,4786,215.43
468,2276,215.84
467,9678,215.84000000000003
466,6876,215.87000000000003
465,8420,216.08
464,4590,216.12000000000003
463,1496,216.31000000000003
462,8320,216.37000000000003
461,1865,216.52
460,6581,216.64000000000001
459,499,217.04999999999998
458,5860,217.16000000000005
457,8325,217.99
456,5572,218.39
455,6871,218.56000000000003
454,3706,218.57
453,4500,219.38000000000002
452,686,219.43
451,9325,219.51
450,382,219.66
449,9926,219.91000000000003
448,98,219.97
447,7079,220.16000000000003
446,5261,220.24
445,5524,220.32000000000002
444,3648,220.37
443,3423,220.51999999999998
442,5506,220.61
441,2368,220.81000000000003
440,121,221.02
439,7457,221.10000000000002
438,7352,221.10000000000002
437,6663,221.22000000000003
436,9832,221.23000000000002
435,4393,221.31
434,8630,221.37000000000003
433,6720,221.6
432,4424,221.75000000000003
431,7928,221.75000000000003
430,8426,221.78
429,5331,221.80999999999997
428,9332,222.11
427,8731,222.26999999999998
426,9413,222.27000000000004
425,6490,222.31000000000003
424,3094,222.50000000000003
423,6015,222.51000000000002
422,2608,222.56000000000003
421,998,222.95000000000002
420,6629,223.07000000000002
419,5610,223.23
418,1759,223.28000000000003
417,3308,223.49
416,2208,223.56000000000003
415,8618,223.57000000000002
414,180,223.84000000000003
413,593,223.95999999999998
412,8260,224.10999999999999
411,2717,224.18000000000004
410,3112,224.21000000000004
409,1656,224.29000000000005
408,1609,224.39000000000001
407,9784,224.46
406,22,224.74000000000004
405,4333,224.89000000000001
404,2844,225.12000000000003
403,4015,225.32000000000002
402,2540,225.33
401,355,225.46000000000004
400,1016,225.57
399,7338,225.64
398,2909,225.68000000000004
397,2000,225.73
396,2180,225.87
395,3139,225.98000000000005
394,4788,225.99
393,4004,226.23
392,1358,226.32
391,9417,226.33
390,1183,226.71000000000004
389,6345,226.81
388,3791,226.83
387,8870,226.87
386,4612,226.89000000000001
385,7990,227.02
384,3812,227.14000000000001
383,883,227.27
382,8217,227.46
381,2549,227.48
380,4094,227.81000000000003
379,504,227.83
378,7015,228.01000000000002
377,8638,228.41000000000003
376,9819,228.59000000000003
375,9479,228.62
374,7257,228.66
373,2836,228.69999999999996
372,9392,228.73
371,5362,228.84000000000003
370,2601,230.37
369,7601,230.93
368,4435,230.99
367,959,231.20000000000002
366,9385,231.98000000000005
365,8023,232.31000000000003
364,9989,232.45000000000002
363,6856,232.79000000000002
362,8465,233.0
361,6932,233.07999999999998
360,9760,233.10000000000002
359,2889,233.35000000000002
358,9373,233.94
357,7331,233.97
356,706,234.10000000000002
355,6943,234.15
354,4380,234.31
353,4240,234.35
352,2676,234.66000000000003
351,4567,235.01000000000002
350,8532,235.23000000000002
349,4415,236.02000000000004
348,2267,236.05
347,6842,236.10000000000002
346,9921,236.27999999999997
345,6971,236.84000000000003
344,3130,236.87
343,4752,236.92000000000002
342,9452,237.04000000000002
341,8041,237.1
340,1438,237.47000000000003
339,838,237.68
338,4387,237.80000000000004
337,9844,238.02000000000004
336,931,238.03000000000003
335,8842,238.15000000000003
334,2891,238.6
333,8527,238.67
332,4019,239.08
331,2169,239.47000000000003
330,8994,239.54
329,5149,239.55
328,3555,239.56
327,6667,239.79000000000002
326,8350,239.97000000000003
325,7622,240.04000000000002
324,8162,240.41000000000003
323,843,240.55999999999997
322,8251,240.8
321,2478,241.15000000000003
320,6949,241.18000000000004
319,6182,241.23000000000002
318,1603,242.71
317,744,242.71
316,3437,242.90000000000003
315,3503,242.95
314,9339,242.95000000000002
313,9912,242.97000000000003
312,5015,243.09
311,2426,243.58999999999997
310,7138,243.71
309,1775,244.65
308,2120,244.68
307,5785,244.94000000000003
306,5204,245.12000000000003
305,9907,245.21
304,2319,245.61
303,8779,245.66
302,7535,245.8
301,2884,245.8
300,4231,245.83
299,8889,246.51000000000005
298,7661,247.56000000000003
297,2894,248.79000000000002
296,7496,249.20000000000002
295,4936,249.39000000000001
294,1093,249.83
293,8493,250.22000000000003
292,5978,250.50000000000003
291,6472,250.98000000000002
290,3074,250.98999999999998
289,920,251.34000000000003
288,8562,251.41000000000003
287,1854,251.6
286,8811,251.78
285,3685,252.21000000000004
284,7618,252.47000000000003
283,2759,252.76000000000002
282,116,252.76999999999998
281,5727,253.33
280,14,253.59000000000003
279,6432,254.16000000000003
278,7009,254.35
277,1579,254.59
276,9674,254.69
275,385,254.72000000000006
274,6694,254.81000000000003
273,6764,254.94000000000003
272,2201,254.97000000000006
271,5734,255.28
270,7557,255.82
269,4236,255.85000000000002
